MONTH,CHANNEL,REGION,SKU_CODE,SKU_CODE_CLEAN,UNITS_SOLD,GROSS_REVENUE,DISCOUNT,AD_SPEND,RETURNS_UNITS,Category,MRP,UNIT_COGS,SKU_MATCH,NET_REVENUE,GROSS_MARGIN_%,ROAS,CM2,RETURN_RATE_%,CHANNEL_CLEAN,MONTH_CLEAN
Jan-25,Swiggy Instamart,South,BEC-CLN-003,BEC-CLN-003,170,50830,2754.5,15094.4,6,Cleaners,299,150,MATCH,48075.5,46.96%,3.37,7481.1,3.53%,Swiggy Instamart,Jan-25
May-25,Amazon,West,BEC-CLN-002,BEC-CLN-002,563,104155,25733.54,15122.34,23,Cleaners,185,88,MATCH,78421.46,36.82%,6.89,13755.12,4.09%,Amazon,May-25
Jun-25,Amazon,North,BEC-CLN-001,BEC-CLN-001,485,96515,26178.14,15133.05,14,Cleaners,199,96,MATCH,70336.86,33.80%,6.38,8643.81,2.89%,Amazon,Jun-25
Nov-24,Flipkart,North,BEC-CLN-003,BEC-CLN-003,238,71162,5885.78,15134.4,11,Cleaners,299,150,MATCH,65276.22,45.31%,4.70,14441.82,4.62%,Flipkart,Nov-24
Mar-24,Blinkit,West,BEC-CLN-002,BEC-CLN-002,454,83990,16246.24,15161.73,24,Cleaners,185,88,MATCH,67743.76,41.02%,5.54,12630.03,5.29%,Blinkit,Mar-24
Jul-24,Blinkit,North,BEC-CLN-002,BEC-CLN-002,325,60125,5995.97,15174.76,13,Cleaners,185,88,MATCH,54129.03,47.16%,3.96,10354.27,4.00%,Blinkit,Jul-24
Dec-24,Blinkit,South,BEC-CLN-001,BEC-CLN-001,334,66466,18029.67,15182.85,11,Cleaners,199,96,MATCH,48436.33,33.80%,4.38,1189.48,3.29%,Blinkit,Dec-24
Jul-24,D2C,West,BEC-CLN-003,BEC-CLN-003,177,52923,1417.01,15210.82,24,Cleaners,299,150,MATCH,51505.99,48.45%,3.48,9745.17,13.56%,D2C,Jul-24
Aug-24,Zepto,South,BEC-CLN-003,BEC-CLN-003,231,69069,11296.53,15217.73,6,Cleaners,299,150,MATCH,57772.47,40.02%,4.54,7904.74,2.60%,Zepto,Aug-24
Jan-25, Zepto,West,BEC-CLN-002,BEC-CLN-002,439,81215,11767.6,15264.81,13,Cleaners,185,88,MATCH,69447.4,44.37%,5.32,15550.59,2.96%,Zepto,Jan-25
Aug-24, Zepto,West,BEC-CLN-002,BEC-CLN-002,399,73815,13521.89,15271.78,12,Cleaners,185,88,MATCH,60293.11,41.76%,4.83,9909.33,3.01%,Zepto,Aug-24
May-25, Zepto,South,BEC-CLN-003,BEC-CLN-003,272,81328,22048.68,15317.11,15,Cleaners,299,150,MATCH,59279.32,31.17%,5.31,3162.21,5.51%,Zepto,May-25
Jun-24,Swiggy Instamart,South,BEC-CLN-003,BEC-CLN-003,182,54418,3935.37,15346.27,3,Cleaners,299,150,MATCH,50482.63,45.92%,3.55,7836.36,1.65%,Swiggy Instamart,Jun-24
May-24, Zepto,North,BEC-CLN-002,BEC-CLN-002,265,49025,3514.39,15362.8,5,Cleaners,185,88,MATCH,45510.61,48.76%,3.19,6827.81,1.89%,Zepto,May-24
Oct-24,D2C,West,BEC-CLN-003,BEC-CLN-003,183,54717,6568.12,15368.37,24,Cleaners,299,150,MATCH,48148.88,42.99%,3.56,5330.51,13.11%,D2C,Oct-24
Dec-24,Swiggy Instamart,West,BEC-CLN-003,BEC-CLN-003,214,63986,15551.45,15369.34,7,Cleaners,299,150,MATCH,48434.55,33.72%,4.16,965.210000000003,3.27%,Swiggy Instamart,Dec-24
Apr-25,Zepto,North,BEC-CLN-001,BEC-CLN-001,379,75421,9838.56,15393.98,17,Cleaners,199,96,MATCH,65582.44,44.52%,4.90,13804.46,4.49%,Zepto,Apr-25
Oct-24,Blinkit,West,BEC-CLN-002,BEC-CLN-002,424,78440,9617.4,15395.06,14,Cleaners,185,88,MATCH,68822.6,45.79%,5.10,16115.54,3.30%,Blinkit,Oct-24
May-24,Amazon,West,BEC-KT-002,BEC-KT-002,398,167160,0,15478.23,13,Kitchen Towel,420,205,MATCH,167160,51.19%,10.80,70091.77,3.27%,Amazon,May-24
Sep-24,Blinkit,North,BEC-CLN-001,BEC-CLN-001,271,53929,5627.04,15485.39,11,Cleaners,199,96,MATCH,48301.96,46.14%,3.48,6800.57,4.06%,Blinkit,Sep-24
Nov-24,Amazon,West,BEC-CLN-001,BEC-CLN-001,560,111440,31116.38,15501.93,12,Cleaners,199,96,MATCH,80323.62,33.07%,7.19,11061.69,2.14%,Amazon,Nov-24
Dec-24,Amazon,North,BEC-CLN-002,BEC-CLN-002,496,91760,17790.54,15520.96,17,Cleaners,185,88,MATCH,73969.46,40.99%,5.91,14800.5,3.43%,Amazon,Dec-24
Jan-24,Blinkit,West,BEC-CLN-002,BEC-CLN-002,456,84360,12402.65,15526.47,20,Cleaners,185,88,MATCH,71957.35,44.23%,5.43,16302.88,4.39%,Blinkit,Jan-24
May-25,D2C,South,BEC-CLN-003,BEC-CLN-003,164,49036,2104.47,15542.3,18,Cleaners,299,150,MATCH,46931.53,47.58%,3.16,6789.23,10.98%,D2C,May-25
Apr-25,Amazon,West,BEC-CLN-004,BEC-CLN-004,957,94743,18726.41,15575.52,19,Cleaners,99,44,MATCH,76016.59,44.61%,6.08,18333.07,1.99%,Amazon,Apr-25
Feb-25,D2C,South,BEC-CLN-003,BEC-CLN-003,249,74451,10242.56,15591.3,26,Cleaners,299,150,MATCH,64208.44,41.83%,4.78,11267.14,10.44%,D2C,Feb-25
Mar-24,Amazon ,South,  BEC-CLN-002,BEC-CLN-002,448,82880,7539.68,15606.87,25,Cleaners,185,88,MATCH,75340.32,47.67%,5.31,20309.45,5.58%,Amazon,Mar-24
Apr-25,Blinkit,West,BEC-CLN-001,BEC-CLN-001,467,92933,22577.82,15609.9,21,Cleaners,199,96,MATCH,70355.18,36.28%,5.95,9913.27999999999,4.50%,Blinkit,Apr-25
Jul-24,Blinkit,South,BEC-CLN-001,BEC-CLN-001,304,60496,6722.42,15612.38,15,Cleaners,199,96,MATCH,53773.58,45.73%,3.87,8977.2,4.93%,Blinkit,Jul-24
Dec-24,Flipkart,West,BEC-CLN-002,BEC-CLN-002,290,53650,7397.51,15620.83,10,Cleaners,185,88,MATCH,46252.49,44.82%,3.43,5111.66,3.45%,Flipkart,Dec-24
Apr-25, Zepto,West,BEC-KT-002,BEC-KT-002,360,151200,26802.47,15636.88,14,Kitchen Towel,420,205,MATCH,124397.53,40.67%,9.67,34960.65,3.89%,Zepto,Apr-25
Mar-24,Swiggy Instamart,North,BEC-CLN-003,BEC-CLN-003,223,66677,14268.21,15642.96,5,Cleaners,299,150,MATCH,52408.79,36.17%,4.26,3315.83,2.24%,Swiggy Instamart,Mar-24
May-25,Blinkit,North,BEC-CLN-002,BEC-CLN-002,458,84730,21865.42,15718.35,21,Cleaners,185,88,MATCH,62864.58,35.89%,5.39,6842.23,4.59%,Blinkit,May-25
May-25,Zepto,South,BEC-CLN-001,BEC-CLN-001,282,56118,5414.88,15724.02,7,Cleaners,199,96,MATCH,50703.12,46.61%,3.57,7907.1,2.48%,Zepto,May-25
Apr-25,Blinkit,North,BEC-CLN-002,BEC-CLN-002,408,75480,8217.11,15770.48,14,Cleaners,185,88,MATCH,67262.89,46.62%,4.79,15588.41,3.43%,Blinkit,Apr-25
May-24, Zepto,North,BEC-CLN-001,BEC-CLN-001,352,70048,20173.31,15777.97,15,Cleaners,199,96,MATCH,49874.69,32.25%,4.44,304.720000000003,4.26%,Zepto,May-24
Apr-25,Amazon,West,BEC-TIS-002,BEC-TIS-002,667,120060,11031.16,15825.1,24,Tissues,180,95,MATCH,109028.84,41.88%,7.59,29838.74,3.60%,Amazon,Apr-25
May-24,Blinkit,North,BEC-CLN-001,BEC-CLN-001,423,84177,5131.39,15827,17,Cleaners,199,96,MATCH,79045.61,48.63%,5.32,22610.61,4.02%,Blinkit,May-24
Sep-24,Flipkart,North,BEC-CLN-003,BEC-CLN-003,209,62491,9159.75,15834.34,9,Cleaners,299,150,MATCH,53331.25,41.22%,3.95,6146.91,4.31%,Flipkart,Sep-24
Sep-24,Blinkit,West,  BEC-CLN-001,BEC-CLN-001,344,68456,15731.41,15848.64,9,Cleaners,199,96,MATCH,52724.59,37.37%,4.32,3851.95,2.62%,Blinkit,Sep-24
Feb-25,D2C,North,BEC-CLN-003,BEC-CLN-003,284,84916,6539.16,15851.41,27,Cleaners,299,150,MATCH,78376.84,45.65%,5.36,19925.43,9.51%,D2C,Feb-25
Jan-24,Swiggy Instamart,West,BEC-CLN-003,BEC-CLN-003,175,52325,4011.74,15877.27,5,Cleaners,299,150,MATCH,48313.26,45.67%,3.30,6185.99,2.86%,Swiggy Instamart,Jan-24
Jun-25,Swiggy Instamart,North,BEC-CLN-003,BEC-CLN-003,199,59501,8640.82,15892.34,6,Cleaners,299,150,MATCH,50860.18,41.31%,3.74,5117.84,3.02%,Swiggy Instamart,Jun-25
Apr-24,D2C,South,BEC-CLN-003,BEC-CLN-003,194,58006,8684.11,15948.78,18,Cleaners,299,150,MATCH,49321.89,41.00%,3.64,4273.11,9.28%,D2C,Apr-24
Feb-24, Zepto,West,BEC-CLN-001,BEC-CLN-001,344,68456,7559.45,15982.97,13,Cleaners,199,96,MATCH,60896.55,45.77%,4.28,11889.58,3.78%,Zepto,Feb-24
Jan-25,Zepto,North,BEC-CLN-003,BEC-CLN-003,255,76245,21857.32,16052.09,8,Cleaners,299,150,MATCH,54387.68,29.67%,4.75,85.5900000000002,3.14%,Zepto,Jan-25
May-24,Blinkit,North,BEC-CLN-003,BEC-CLN-003,302,90298,14928.67,16065.37,16,Cleaners,299,150,MATCH,75369.33,39.90%,5.62,14003.96,5.30%,Blinkit,May-24
Jun-24,Zepto,North,BEC-CLN-002,BEC-CLN-002,361,66785,18658.63,16069.1,11,Cleaners,185,88,MATCH,48126.37,33.99%,4.16,289.269999999995,3.05%,Zepto,Jun-24
Dec-24,D2C,North,BEC-CLN-001,BEC-CLN-001,249,49551,2165.31,16096.47,25,Cleaners,199,96,MATCH,47385.69,49.55%,3.08,7385.22,10.04%,D2C,Dec-24
Aug-24,Amazon,West,BEC-CLN-002,BEC-CLN-002,419,77515,8800.27,16147.45,9,Cleaners,185,88,MATCH,68714.73,46.34%,4.80,15695.28,2.15%,Amazon,Aug-24
May-25,Zepto,West,BEC-CLN-004,BEC-CLN-004,538,53262,5370.88,16201.38,23,Cleaners,99,44,MATCH,47891.12,50.57%,3.29,8017.74,4.28%,Zepto,May-25
Jun-24,Flipkart,South,BEC-CLN-003,BEC-CLN-003,227,67873,13697.85,16216.46,9,Cleaners,299,150,MATCH,54175.15,37.15%,4.19,3908.69,3.96%,Flipkart,Jun-24
Jul-24,D2C,North,BEC-CLN-003,BEC-CLN-003,203,60697,2257.3,16227.46,32,Cleaners,299,150,MATCH,58439.7,47.90%,3.74,11762.24,15.76%,D2C,Jul-24
Oct-24,Amazon,North,BEC-CLN-002,BEC-CLN-002,435,80475,14520.26,16234.2,18,Cleaners,185,88,MATCH,65954.74,41.96%,4.96,11440.54,4.14%,Amazon,Oct-24
Jul-24,Amazon ,North,BEC-CLN-001,BEC-CLN-001,427,84973,15614.52,16311.89,14,Cleaners,199,96,MATCH,69358.48,40.90%,5.21,12054.59,3.28%,Amazon,Jul-24
Jun-24,Blinkit,West,BEC-CLN-003,BEC-CLN-003,329,98371,15828.05,16329.79,16,Cleaners,299,150,MATCH,82542.95,40.21%,6.02,16863.16,4.86%,Blinkit,Jun-24
Apr-25,Flipkart,North,BEC-CLN-001,BEC-CLN-001,368,73232,5330.69,16332.39,19,Cleaners,199,96,MATCH,67901.31,47.97%,4.48,16240.92,5.16%,Flipkart,Apr-25
May-25,Blinkit,West,BEC-CLN-004,BEC-CLN-004,655,64845,6119.13,16341.25,29,Cleaners,99,44,MATCH,58725.87,50.92%,3.97,13564.62,4.43%,Blinkit,May-25
Feb-24, Zepto,North,BEC-CLN-002,BEC-CLN-002,291,53835,2794.46,16392.6,10,Cleaners,185,88,MATCH,51040.54,49.83%,3.28,9039.94,3.44%,Zepto,Feb-24
Nov-24,Blinkit,North,BEC-CLN-002,BEC-CLN-002,395,73075,6416.8,16404.26,22,Cleaners,185,88,MATCH,66658.2,47.85%,4.45,15493.94,5.57%,Blinkit,Nov-24
Feb-24,Amazon ,North,BEC-KT-002,BEC-KT-002,391,164220,39710.41,16420.71,22,Kitchen Towel,420,205,MATCH,124509.59,35.62%,10.00,27933.88,5.63%,Amazon,Feb-24
Apr-24,Blinkit,North,BEC-CLN-002,BEC-CLN-002,359,66415,16984.28,16505.89,20,Cleaners,185,88,MATCH,49430.72,36.09%,4.02,1332.83,5.57%,Blinkit,Apr-24
Feb-24,Flipkart,South,BEC-CLN-003,BEC-CLN-003,202,60398,6114.37,16522.82,6,Cleaners,299,150,MATCH,54283.63,44.18%,3.66,7460.81,2.97%,Flipkart,Feb-24
May-24,Amazon,North,BEC-CLN-002,BEC-CLN-002,627,115995,27007.4,16546.98,25,Cleaners,185,88,MATCH,88987.6,38.00%,7.01,17264.62,3.99%,Amazon,May-24
Jun-25,Zepto,North,BEC-CLN-002,BEC-CLN-002,317,58645,8079.45,16553.68,9,Cleaners,185,88,MATCH,50565.55,44.83%,3.54,6115.87,2.84%,Zepto,Jun-25
Jun-25,Amazon,South,BEC-CLN-001,BEC-CLN-001,370,73630,6926.98,16640.08,17,Cleaners,199,96,MATCH,66703.02,46.75%,4.42,14542.94,4.59%,Amazon,Jun-25
Feb-24,Amazon ,West,BEC-CLN-002,BEC-CLN-002,477,88245,12281.9,16647.78,25,Cleaners,185,88,MATCH,75963.1,44.74%,5.30,17339.32,5.24%,Amazon,Feb-24
Jun-24,Flipkart,West,BEC-CLN-003,BEC-CLN-003,322,96278,26559.88,16669.5,13,Cleaners,299,150,MATCH,69718.12,30.72%,5.78,4748.62,4.04%,Flipkart,Jun-24
Aug-24,Amazon,North,BEC-CLN-001,BEC-CLN-001,480,95520,11028.59,16691.58,25,Cleaners,199,96,MATCH,84491.41,45.46%,5.72,21719.83,5.21%,Amazon,Aug-24
Sep-24,Amazon ,West,BEC-CLN-001,BEC-CLN-001,489,97311,13031.28,16781.43,15,Cleaners,199,96,MATCH,84279.72,44.30%,5.80,20554.29,3.07%,Amazon,Sep-24
Jan-25,Blinkit,West,BEC-CLN-004,BEC-CLN-004,570,56430,3044.5,16801.16,28,Cleaners,99,44,MATCH,53385.5,53.02%,3.36,11504.34,4.91%,Blinkit,Jan-25
May-25,D2C,West,BEC-CLN-002,BEC-CLN-002,393,72705,4834.34,16837.46,41,Cleaners,185,88,MATCH,67870.66,49.04%,4.32,16449.2,10.43%,D2C,May-25
Mar-25,Zepto,West,BEC-CLN-003,BEC-CLN-003,355,106145,21276.13,16860.88,11,Cleaners,299,150,MATCH,84868.87,37.26%,6.30,14757.99,3.10%,Zepto,Mar-25
Feb-24,Blinkit,North,BEC-CLN-001,BEC-CLN-001,365,72635,4889.5,16888.04,14,Cleaners,199,96,MATCH,67745.5,48.28%,4.30,15817.46,3.84%,Blinkit,Feb-24
Apr-25,Swiggy Instamart,West,BEC-CLN-001,BEC-CLN-001,389,77411,17455.97,16907.26,16,Cleaners,199,96,MATCH,59955.03,37.71%,4.58,5703.77,4.11%,Swiggy Instamart,Apr-25
Aug-24,D2C,West,BEC-CLN-001,BEC-CLN-001,296,58904,6031.66,16911.69,44,Cleaners,199,96,MATCH,52872.34,46.26%,3.48,7544.65,14.86%,D2C,Aug-24
Sep-24,Amazon,North,BEC-CLN-002,BEC-CLN-002,493,91205,16624.68,16920.99,17,Cleaners,185,88,MATCH,74580.32,41.83%,5.39,14275.33,3.45%,Amazon,Sep-24
Mar-25,Amazon ,North,BEC-CLN-001,BEC-CLN-001,523,104077,28811.56,16939.91,25,Cleaners,199,96,MATCH,75265.44,33.29%,6.14,8117.53,4.78%,Amazon,Mar-25
Mar-24,D2C,West,BEC-CLN-001,BEC-CLN-001,363,72237,2761.52,17029.27,34,Cleaners,199,96,MATCH,69475.48,49.84%,4.24,17598.21,9.37%,D2C,Mar-24
Aug-24,Swiggy Instamart,West,BEC-CLN-003,BEC-CLN-003,227,67873,17741.18,17043.3,7,Cleaners,299,150,MATCH,50131.82,32.08%,3.98,-961.48,3.08%,Swiggy Instamart,Aug-24
Feb-24,Amazon ,West,BEC-CLN-001,BEC-CLN-001,592,117808,23411.25,17061.49,24,Cleaners,199,96,MATCH,94396.75,39.79%,6.90,20503.26,4.05%,Amazon,Feb-24
Jun-24,Blinkit,West,BEC-CLN-002,BEC-CLN-002,487,90095,4662.89,17071.76,16,Cleaners,185,88,MATCH,85432.11,49.84%,5.28,25504.35,3.29%,Blinkit,Jun-24
Jun-25, Zepto,North,BEC-CLN-003,BEC-CLN-003,375,112125,23828.96,17118.26,8,Cleaners,299,150,MATCH,88296.04,36.29%,6.55,14927.78,2.13%,Zepto,Jun-25
May-25,Blinkit,West,BEC-CLN-002,BEC-CLN-002,491,90835,15582.69,17118.81,19,Cleaners,185,88,MATCH,75252.31,42.58%,5.31,14925.5,3.87%,Blinkit,May-25
Apr-25,Amazon,South,BEC-CLN-001,BEC-CLN-001,359,71441,14479.47,17150.09,15,Cleaners,199,96,MATCH,56961.53,39.50%,4.17,5347.44,4.18%,Amazon,Apr-25
Dec-24,Amazon ,North,BEC-CLN-001,BEC-CLN-001,369,73431,21063.64,17194.91,21,Cleaners,199,96,MATCH,52367.36,32.35%,4.27,-251.549999999999,5.69%,Amazon,Dec-24
Jun-25,D2C,North,BEC-CLN-002,BEC-CLN-002,300,55500,4877.5,17198.72,46,Cleaners,185,88,MATCH,50622.5,47.85%,3.23,7023.78,15.33%,D2C,Jun-25
Dec-24,Blinkit,North,BEC-CLN-003,BEC-CLN-003,271,81029,20233.03,17203.62,13,Cleaners,299,150,MATCH,60795.97,33.14%,4.71,2942.35,4.80%,Blinkit,Dec-24
Dec-24,Amazon,West,BEC-CLN-004,BEC-CLN-004,614,60786,6638.79,17371.45,16,Cleaners,99,44,MATCH,54147.21,50.11%,3.50,9759.76,2.61%,Amazon,Dec-24
Mar-25,D2C,North,BEC-CLN-003,BEC-CLN-003,232,69368,5778.5,17389.94,37,Cleaners,299,150,MATCH,63589.5,45.27%,3.99,11399.56,15.95%,D2C,Mar-25
Jul-24,Amazon,South,BEC-CLN-002,BEC-CLN-002,366,67710,9859.97,17412.69,8,Cleaners,185,88,MATCH,57850.03,44.33%,3.89,8229.34,2.19%,Amazon,Jul-24
Mar-24, Zepto,West,BEC-CLN-001,BEC-CLN-001,356,70844,19151.94,17440.16,8,Cleaners,199,96,MATCH,51692.06,33.89%,4.06,75.8999999999978,2.25%,Zepto,Mar-24
Apr-24,Swiggy Instamart,West,BEC-CLN-003,BEC-CLN-003,196,58604,6090.54,17457.98,10,Cleaners,299,150,MATCH,52513.46,44.01%,3.36,5655.48,5.10%,Swiggy Instamart,Apr-24
Mar-25,Zepto,North,BEC-CLN-003,BEC-CLN-003,368,110032,25187.35,17458.45,16,Cleaners,299,150,MATCH,84844.65,34.94%,6.30,12186.2,4.35%,Zepto,Mar-25
Feb-24,Amazon,West,BEC-KT-002,BEC-KT-002,441,185220,20760.38,17484.16,26,Kitchen Towel,420,205,MATCH,164459.62,45.03%,10.59,56570.46,5.90%,Amazon,Feb-24
May-24,D2C,South,BEC-CLN-003,BEC-CLN-003,212,63388,5054.73,17508.45,27,Cleaners,299,150,MATCH,58333.27,45.49%,3.62,9024.82,12.74%,D2C,May-24
Jul-24,Zepto,South,BEC-CLN-003,BEC-CLN-003,242,72358,12481.89,17512.74,5,Cleaners,299,150,MATCH,59876.11,39.37%,4.13,6063.37,2.07%,Zepto,Jul-24
Mar-25,Flipkart,West,BEC-CLN-002,BEC-CLN-002,379,70115,18420.83,17563.81,15,Cleaners,185,88,MATCH,51694.17,35.48%,3.99,778.359999999997,3.96%,Flipkart,Mar-25
Nov-24,Zepto,West,BEC-CLN-003,BEC-CLN-003,263,78637,9860.36,17568.83,8,Cleaners,299,150,MATCH,68776.64,42.64%,4.48,11757.81,3.04%,Zepto,Nov-24
Sep-24,Amazon,North,BEC-CLN-001,BEC-CLN-001,472,93928,22376.33,17606.63,15,Cleaners,199,96,MATCH,71551.67,36.67%,5.33,8633.04,3.18%,Amazon,Sep-24
Mar-25,Blinkit,South,BEC-CLN-003,BEC-CLN-003,320,95680,25902.33,17614.15,7,Cleaners,299,150,MATCH,69777.67,31.21%,5.43,4163.52,2.19%,Blinkit,Mar-25
Jun-25,Swiggy Instamart,South,BEC-CLN-003,BEC-CLN-003,200,59800,4589.97,17614.86,4,Cleaners,299,150,MATCH,55210.03,45.66%,3.39,7595.17,2.00%,Swiggy Instamart,Jun-25
Feb-25,Amazon ,South,BEC-CLN-002,BEC-CLN-002,478,88430,15852.61,17621.27,19,Cleaners,185,88,MATCH,72577.39,42.04%,5.02,12892.12,3.97%,Amazon,Feb-25
Apr-25,Amazon,North,BEC-CLN-002,BEC-CLN-002,543,100455,10822.09,17623.38,14,Cleaners,185,88,MATCH,89632.91,46.69%,5.70,24225.53,2.58%,Amazon,Apr-25
Jun-24,Zepto,South,BEC-CLN-003,BEC-CLN-003,294,87906,20278.98,17650.65,15,Cleaners,299,150,MATCH,67627.02,34.79%,4.98,5876.37,5.10%,Zepto,Jun-24
Jun-25,Blinkit,North,BEC-CLN-002,BEC-CLN-002,446,82510,9687.88,17661.08,16,Cleaners,185,88,MATCH,72822.12,46.10%,4.67,15913.04,3.59%,Blinkit,Jun-25
May-25,Zepto,North,BEC-CLN-001,BEC-CLN-001,346,68854,9553,17669.04,19,Cleaners,199,96,MATCH,59301,43.99%,3.90,8415.96,5.49%,Zepto,May-25
Dec-24,Amazon,South,BEC-CLN-001,BEC-CLN-001,392,78008,10919.09,17699.32,11,Cleaners,199,96,MATCH,67088.91,43.91%,4.41,11757.59,2.81%,Amazon,Dec-24
May-25,Blinkit,South,BEC-CLN-003,BEC-CLN-003,234,69966,12306.76,17756.27,13,Cleaners,299,150,MATCH,57659.24,39.13%,3.94,4802.97,5.56%,Blinkit,May-25
Feb-25,Blinkit,North,BEC-CLN-002,BEC-CLN-002,515,95275,15499.94,17777.8,25,Cleaners,185,88,MATCH,79775.06,43.19%,5.36,16677.26,4.85%,Blinkit,Feb-25
Jul-24,Blinkit,North,BEC-CLN-003,BEC-CLN-003,281,84019,22441.63,17782.33,14,Cleaners,299,150,MATCH,61577.37,31.55%,4.72,1645.03999999999,4.98%,Blinkit,Jul-24
May-24,D2C,North,BEC-CLN-003,BEC-CLN-003,215,64285,7694.1,17860.04,24,Cleaners,299,150,MATCH,56590.9,43.01%,3.60,6480.86,11.16%,D2C,May-24
Feb-24,Blinkit,North,BEC-CLN-003,BEC-CLN-003,442,132158,35836.04,17867.7,20,Cleaners,299,150,MATCH,96321.96,31.17%,7.40,12154.26,4.52%,Blinkit,Feb-24
Mar-25, Zepto,South,BEC-CLN-001,BEC-CLN-001,299,59501,6438.21,17879.08,9,Cleaners,199,96,MATCH,53062.79,45.91%,3.33,6479.71,3.01%,Zepto,Mar-25
Apr-25,D2C,West,BEC-CLN-002,BEC-CLN-002,434,80290,7314.38,17887.5,67,Cleaners,185,88,MATCH,72975.62,47.66%,4.49,16896.12,15.44%,D2C,Apr-25
Jan-25,Swiggy Instamart,West,BEC-CLN-003,BEC-CLN-003,313,93587,23127.64,17907.75,15,Cleaners,299,150,MATCH,70459.36,33.37%,5.23,5601.61,4.79%,Swiggy Instamart,Jan-25
Jan-25,Flipkart,North,BEC-CLN-003,BEC-CLN-003,307,91793,18862.27,17910.03,6,Cleaners,299,150,MATCH,72930.73,36.86%,5.13,8970.7,1.95%,Flipkart,Jan-25
Mar-25,Swiggy Instamart,North,BEC-CLN-003,BEC-CLN-003,245,73255,6216.65,17915.2,13,Cleaners,299,150,MATCH,67038.35,45.18%,4.09,12373.15,5.31%,Swiggy Instamart,Mar-25
Jun-25,Amazon ,West,BEC-KT-002,BEC-KT-002,533,223860,45398.12,17945.62,22,Kitchen Towel,420,205,MATCH,178461.88,38.77%,12.47,51251.26,4.13%,Amazon,Jun-25
May-25,Amazon ,South,BEC-CLN-002,BEC-CLN-002,401,74185,15801.56,17964.31,14,Cleaners,185,88,MATCH,58383.44,39.56%,4.13,5131.13,3.49%,Amazon,May-25
Jun-24, Zepto,West,BEC-CLN-001,BEC-CLN-001,456,90744,22217.53,17981.04,19,Cleaners,199,96,MATCH,68526.47,36.12%,5.05,6769.43,4.17%,Zepto,Jun-24
Mar-24,D2C,West,BEC-CLN-003,BEC-CLN-003,226,67574,4722.35,17990.2,25,Cleaners,299,150,MATCH,62851.65,46.06%,3.76,10961.45,11.06%,D2C,Mar-24
Jun-25,Flipkart,West,BEC-CLN-003,BEC-CLN-003,261,78039,13174.5,18006.64,8,Cleaners,299,150,MATCH,64864.5,39.64%,4.33,7707.86,3.07%,Flipkart,Jun-25
Jan-25,Amazon,South,BEC-CLN-001,BEC-CLN-001,360,71640,12856.22,18015.44,14,Cleaners,199,96,MATCH,58783.78,41.21%,3.98,6208.34,3.89%,Amazon,Jan-25
Jun-25,D2C,North,BEC-CLN-003,BEC-CLN-003,290,86710,4036.35,18051.21,38,Cleaners,299,150,MATCH,82673.65,47.38%,4.80,21122.44,13.10%,D2C,Jun-25
May-24, Zepto,West,BEC-CLN-002,BEC-CLN-002,480,88800,16842.12,18069.35,15,Cleaners,185,88,MATCH,71957.88,41.30%,4.91,11648.53,3.13%,Zepto,May-24
Jan-25,Blinkit,North,BEC-CLN-003,BEC-CLN-003,358,107042,9646.99,18117.49,17,Cleaners,299,150,MATCH,97395.01,44.86%,5.91,25577.52,4.75%,Blinkit,Jan-25
Jun-25,Zepto,West,  BEC-CLN-002,BEC-CLN-002,357,66045,5549.96,18123.4,17,Cleaners,185,88,MATCH,60495.04,48.07%,3.64,10955.64,4.76%,Zepto,Jun-25
Feb-25,Amazon ,North,BEC-CLN-002,BEC-CLN-002,641,118585,24709.73,18135.92,22,Cleaners,185,88,MATCH,93875.27,39.91%,6.54,19331.35,3.43%,Amazon,Feb-25
Feb-25,Flipkart,West,BEC-CLN-003,BEC-CLN-003,314,93886,18495.19,18188.51,6,Cleaners,299,150,MATCH,75390.81,37.53%,5.16,10102.3,1.91%,Flipkart,Feb-25
Mar-25,Blinkit,North,BEC-CLN-001,BEC-CLN-001,507,100893,27587.58,18195.42,17,Cleaners,199,96,MATCH,73305.42,33.60%,5.54,6438,3.35%,Blinkit,Mar-25
May-25,Blinkit,North,BEC-CLN-003,BEC-CLN-003,309,92391,21435.46,18259.45,10,Cleaners,299,150,MATCH,70955.54,34.68%,5.06,6346.09000000001,3.24%,Blinkit,May-25
Jan-25,Zepto,West,BEC-CLN-001,BEC-CLN-001,478,95122,27570.22,18260.79,20,Cleaners,199,96,MATCH,67551.78,32.07%,5.21,3402.99,4.18%,Zepto,Jan-25
Jun-24,Flipkart,West,BEC-CLN-002,BEC-CLN-002,330,61050,3556.26,18262.55,14,Cleaners,185,88,MATCH,57493.74,49.49%,3.34,10191.19,4.24%,Flipkart,Jun-24
Feb-24,Blinkit,North,BEC-CLN-002,BEC-CLN-002,342,63270,9443.86,18279.4,13,Cleaners,185,88,MATCH,53826.14,44.09%,3.46,5450.74,3.80%,Blinkit,Feb-24
May-25,Amazon,West,BEC-CLN-004,BEC-CLN-004,726,71874,15794.33,18302.32,29,Cleaners,99,44,MATCH,56079.67,43.04%,3.93,5833.35,3.99%,Amazon,May-25
Mar-25,Swiggy Instamart,South,BEC-CLN-003,BEC-CLN-003,232,69368,9979.13,18457.38,7,Cleaners,299,150,MATCH,59388.87,41.40%,3.76,6131.49,3.02%,Swiggy Instamart,Mar-25
